configuration_id,particle_id,x,y,z
78,3,304.0330196709461,543.1414282327082,-24.5664330139614
78,4,302.5513593667472,544.3492682574386,-30.33692157252591
78,5,303.3554681820308,538.6544026580684,-32.435152623528886
79,0,308.2739706034415,552.0802209967029,-45.59023184250879
79,1,305.20730729112165,553.4557267621078,-47.1040425979257
79,2,301.9418903503079,553.4755817911825,-42.44800796372121
79,3,297.81175066772363,549.3818257535945,-43.296266037776455
79,4,298.42846983359215,548.6270068735846,-42.51290343984203
79,5,300.13003064489345,544.0784757926752,-43.064153085838726
80,0,341.0225985979538,540.710543009248,-92.78994920350029
80,1,338.5287099112393,538.4103234034252,-96.13915989086912
80,2,342.93404883199025,535.1018168585392,-96.10033218958452
80,3,344.948538261002,536.6692716401942,-95.75615039727168
80,4,345.9390689004376,540.7844032435273,-99.03289231459509
80,5,341.77369287542126,541.3912623129762,-100.37363646210389
81,0,363.301145834769,575.8307854184264,-71.71588470383902
81,1,365.3085520290828,576.6263723471686,-71.75293301694357
81,2,361.0514364218903,575.6910976135504,-76.96606194882189
81,3,355.6154782207584,577.2425935406898,-81.49220543877992
81,4,355.19403102280233,579.5306742923153,-85.59631757977752
